PROJECTID,DESCRIPTION,METHODOLOGY,INDUSTRY,STDAT,ECC,S/4HANA,BTP,RAP,CAP,DATAREPLICATION,BAS,MOBILEDEVLOPMENT,GENAI,NARROWAI,NOPACK,COMPLEXITY,REGION,UI,BE,CNF,FUNAI,UX,TRANSLATION,TESTING,SPRINT0
P9420,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,10,2,10,400.0000,513,110,144,40,110,411,56.25
P9421,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,10,2,10,400.0000,513,110,144,40,110,411,56.25
P9422,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,10,2,10,400.0000,513,110,144,40,110,411,56.25
P9423,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,10,2,10,400.0000,513,110,144,40,110,411,56.25
P9424,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,10,2,10,400.0000,513,110,144,40,110,411,56.25
P9425,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,10,2,10,400.0000,513,110,144,40,110,411,56.25
P9426,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,10,2,10,400.0000,513,110,144,40,110,411,56.25
P9427,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,10,2,10,568.7500,728,122.5,205,60,160,584,81.25
P9428,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,1,0,10,2,10,400.0000,952,110,190.5,40,160,420,75
P9429,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,1,10,2,10,400.0000,746,110,182.97,40,140,415,68.75
P9430,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,10,2,10,568.7500,728,122.5,205,60,160,584,81.25
P9431,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,10,2,10,568.7500,728,122.5,205,60,160,584,81.25
P9432,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,10,2,10,568.7500,728,122.5,205,60,160,584,81.25
P9433,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,10,2,10,568.7500,728,122.5,205,60,160,584,81.25
P9434,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,10,2,10,568.7500,728,122.5,205,60,160,584,81.25
P9435,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,10,2,10,568.7500,728,122.5,205,60,160,584,81.25
P9436,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,10,2,10,568.7500,728,122.5,205,60,160,584,81.25
P9437,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,10,2,10,568.7500,728,122.5,205,60,160,584,81.25
P9438,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,10,568.7500,1307,122.5,251.5,60,220,595,100
P9439,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,1,10,2,10,568.7500,1041,122.5,243.97,60,195,590,93.75
P9440,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,10,568.7500,1307,122.5,251.5,60,220,595,100
P9441,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,10,568.7500,1307,122.5,251.5,60,220,595,100
P9442,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,10,568.7500,1307,122.5,251.5,60,220,595,100
P9443,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,10,568.7500,1307,122.5,251.5,60,220,595,100
P9444,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,10,568.7500,1307,122.5,251.5,60,220,595,100
P9445,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,10,568.7500,1307,122.5,251.5,60,220,595,100
P9446,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,10,568.7500,1307,122.5,251.5,60,220,595,100
P9447,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,10,568.7500,1307,122.5,251.5,60,220,595,100
P9448,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,10,568.7500,1307,122.5,251.5,60,220,595,100
P9449,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,10,568.7500,1770,122.5,290.47,60,270,605,118.75
P9450,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,10,568.7500,1770,122.5,290.47,60,270,605,118.75
P9451,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,10,568.7500,1770,122.5,290.47,60,270,605,118.75
P9452,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,10,568.7500,1770,122.5,290.47,60,270,605,118.75
P9453,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,10,568.7500,1770,122.5,290.47,60,270,605,118.75
P9454,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,10,568.7500,1770,122.5,290.47,60,270,605,118.75
P9455,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,10,568.7500,1770,122.5,290.47,60,270,605,118.75
P9456,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,10,568.7500,1770,122.5,290.47,60,270,605,118.75
P9457,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,10,568.7500,1770,122.5,290.47,60,270,605,118.75
P9458,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,10,568.7500,1770,122.5,290.47,60,270,605,118.75
P9459,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,10,568.7500,1770,122.5,290.47,60,270,605,118.75
P9460,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,0,0,0,0,10,2,100,225.0000,287,0,81,25,0,231,31.25
P9461,BEELINE,Agile,Cross,45292,0,1,0,0,0,0,0,0,0,0,10,2,100,287.5000,365,0,104,30,0,295,37.5
P9462,BEELINE,Agile,Cross,45292,0,0,1,0,0,0,0,0,0,0,10,2,100,0.0000,5,25,0,0,0,1,6.25
P9463,BEELINE,Agile,Cross,45292,0,0,0,1,0,0,0,0,0,0,10,2,100,0.0000,5,18.75,0,0,0,1,6.25
P9464,BEELINE,Agile,Cross,45292,0,0,0,0,1,0,0,0,0,0,10,2,100,0.0000,5,18.75,0,0,0,1,6.25
P9465,BEELINE,Agile,Cross,45292,0,0,0,0,0,1,0,0,0,0,10,2,100,0.0000,5,28.75,0,0,0,1,6.25
P9466,BEELINE,Agile,Cross,45292,0,0,0,0,0,0,1,0,0,0,10,2,100,0.0000,5,18.75,0,0,0,1,6.25
P9467,BEELINE,Agile,Cross,45292,0,0,0,0,0,0,0,1,0,0,10,2,100,350.0000,443,12.5,126,35,0,359,43.75
P9468,BEELINE,Agile,Cross,45292,0,0,0,0,0,0,0,0,1,0,10,2,100,0.0000,112,0,46.5,0,0,3,6.25
P9469,BEELINE,Agile,Cross,45292,0,0,0,0,0,0,0,0,0,1,10,2,100,0.0000,51,0,38.97,0,0,2,6.25
P9470,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,0,10,2,100,400.0000,505,0,144,40,0,411,50
P9471,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,0,10,2,100,400.0000,505,0,144,40,0,411,50
P9472,BEELINE,Agile,Cross,45292,1,0,1,0,0,0,0,0,0,0,10,2,100,225.0000,287,25,81,25,0,231,31.25
P9473,BEELINE,Agile,Cross,45292,1,0,0,1,0,0,0,0,0,0,10,2,100,225.0000,287,18.75,81,25,0,231,31.25
P9474,BEELINE,Agile,Cross,45292,1,0,0,0,1,0,0,0,0,0,10,2,100,225.0000,287,18.75,81,25,0,231,31.25
P9475,BEELINE,Agile,Cross,45292,1,0,0,0,0,1,0,0,0,0,10,2,100,225.0000,292,28.75,81,25,0,231,31.25
P9476,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,1,0,0,0,10,2,100,225.0000,287,18.75,81,25,0,231,31.25
P9477,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,0,1,0,0,10,2,100,462.5000,584,12.5,167,50,0,475,56.25
P9478,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,0,0,1,0,10,2,100,225.0000,581,0,127.5,25,0,237,37.5
P9479,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,0,0,0,1,10,2,100,225.0000,438,0,119.97,25,0,234,37.5
P9480,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,0,10,2,100,400.0000,505,0,144,40,0,411,50
P9481,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,0,10,2,100,400.0000,505,0,144,40,0,411,50
P9482,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,0,10,2,100,400.0000,505,25,144,40,0,411,50
P9483,BEELINE,Agile,Cross,45292,1,1,0,1,0,0,0,0,0,0,10,2,100,400.0000,505,18.75,144,40,0,411,50
P9484,BEELINE,Agile,Cross,45292,1,1,0,0,1,0,0,0,0,0,10,2,100,400.0000,505,18.75,144,40,0,411,50
P9485,BEELINE,Agile,Cross,45292,1,1,0,0,0,1,0,0,0,0,10,2,100,400.0000,513,28.75,144,40,0,411,50
P9486,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,1,0,0,0,10,2,100,400.0000,505,18.75,144,40,0,411,50
P9487,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,1,0,0,10,2,100,568.7500,716,12.5,205,60,0,584,68.75
P9488,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,1,0,10,2,100,400.0000,944,0,190.5,40,0,419,62.5
P9489,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,1,10,2,100,400.0000,738,0,182.97,40,0,415,56.25
P9490,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,0,10,2,100,400.0000,505,25,144,40,0,411,50
P9491,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,0,10,2,100,400.0000,505,25,144,40,0,411,50
P9492,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,0,10,2,100,400.0000,505,25,144,40,0,411,50
P9493,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,10,2,100,400.0000,505,43.75,144,40,0,411,50
P9494,BEELINE,Agile,Cross,45292,1,1,1,0,1,0,0,0,0,0,10,2,100,400.0000,505,43.75,144,40,0,411,50
P9495,BEELINE,Agile,Cross,45292,1,1,1,0,0,1,0,0,0,0,10,2,100,400.0000,513,53.75,144,40,0,411,50
P9496,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,1,0,0,0,10,2,100,400.0000,505,43.75,144,40,0,411,50
P9497,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,1,0,0,10,2,100,568.7500,716,37.5,205,60,0,584,68.75
P9498,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,1,0,10,2,100,400.0000,944,25,190.5,40,0,419,68.75
P9499,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,1,10,2,100,400.0000,738,25,182.97,40,0,415,62.5
P9500,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,10,2,100,400.0000,505,43.75,144,40,0,411,50
P9501,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,10,2,100,400.0000,505,43.75,144,40,0,411,50
P9502,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,10,2,100,400.0000,505,43.75,144,40,0,411,50
P9503,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,10,2,100,400.0000,505,43.75,144,40,0,411,50
P9504,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,0,0,0,10,2,100,400.0000,505,62.5,144,40,0,411,50
P9505,BEELINE,Agile,Cross,45292,1,1,1,1,0,1,0,0,0,0,10,2,100,400.0000,513,72.5,144,40,0,411,50
P9506,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,1,0,0,0,10,2,100,400.0000,505,62.5,144,40,0,411,50
P9507,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,1,0,0,10,2,100,568.7500,716,56.25,205,60,0,584,68.75
P9508,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,1,0,10,2,100,400.0000,944,43.75,190.5,40,0,419,68.75
P9509,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,1,10,2,100,400.0000,738,43.75,182.97,40,0,415,62.5
P9510,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,0,0,0,10,2,100,400.0000,505,62.5,144,40,0,411,50
P9511,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,0,0,0,10,2,100,400.0000,505,62.5,144,40,0,411,50
P9512,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,0,0,0,10,2,100,400.0000,505,62.5,144,40,0,411,50
P9513,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,0,0,0,10,2,100,400.0000,505,62.5,144,40,0,411,50
P9514,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,0,0,0,10,2,100,400.0000,505,62.5,144,40,0,411,50
P9515,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,0,0,10,2,100,400.0000,513,91.25,144,40,0,411,50
P9516,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,1,0,0,0,10,2,100,400.0000,505,81.25,144,40,0,411,50
P9517,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,1,0,0,10,2,100,568.7500,716,75,205,60,0,584,75
P9518,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,0,1,0,10,2,100,400.0000,944,62.5,190.5,40,0,419,68.75
P9519,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,0,0,1,10,2,100,400.0000,738,62.5,182.97,40,0,415,62.5
P9520,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,0,0,10,2,100,400.0000,513,91.25,144,40,0,411,50
P9521,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,0,0,10,2,100,400.0000,513,91.25,144,40,0,411,50
P9522,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,0,0,10,2,100,400.0000,513,91.25,144,40,0,411,50
P9523,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,0,0,10,2,100,400.0000,513,91.25,144,40,0,411,50
P9524,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,0,0,10,2,100,400.0000,513,91.25,144,40,0,411,50
P9525,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,0,0,10,2,100,400.0000,513,91.25,144,40,0,411,50
P9526,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,10,2,100,400.0000,513,110,144,40,0,411,56.25
P9527,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,1,0,0,10,2,100,568.7500,728,103.75,205,60,0,584,75
P9528,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,1,0,10,2,100,400.0000,952,91.25,190.5,40,0,420,68.75
P9529,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,0,1,10,2,100,400.0000,746,91.25,182.97,40,0,415,62.5
P9530,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,10,2,100,400.0000,513,110,144,40,0,411,56.25
P9531,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,10,2,100,400.0000,513,110,144,40,0,411,56.25
P9532,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,10,2,100,400.0000,513,110,144,40,0,411,56.25
P9533,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,10,2,100,400.0000,513,110,144,40,0,411,56.25
P9534,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,10,2,100,400.0000,513,110,144,40,0,411,56.25
P9535,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,10,2,100,400.0000,513,110,144,40,0,411,56.25
P9536,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,10,2,100,400.0000,513,110,144,40,0,411,56.25
P9537,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,10,2,100,568.7500,728,122.5,205,60,0,584,75
P9538,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,1,0,10,2,100,400.0000,952,110,190.5,40,0,420,68.75
P9539,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,1,10,2,100,400.0000,746,110,182.97,40,0,415,62.5
P9540,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,10,2,100,568.7500,728,122.5,205,60,0,584,75
P9541,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,10,2,100,568.7500,728,122.5,205,60,0,584,75
P9542,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,10,2,100,568.7500,728,122.5,205,60,0,584,75
P9543,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,10,2,100,568.7500,728,122.5,205,60,0,584,75
P9544,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,10,2,100,568.7500,728,122.5,205,60,0,584,75
P9545,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,10,2,100,568.7500,728,122.5,205,60,0,584,75
P9546,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,10,2,100,568.7500,728,122.5,205,60,0,584,75
P9547,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,10,2,100,568.7500,728,122.5,205,60,0,584,75
P9548,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,100,568.7500,1307,122.5,251.5,60,0,595,93.75
P9549,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,1,10,2,100,568.7500,1041,122.5,243.97,60,0,590,87.5
P9550,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,100,568.7500,1307,122.5,251.5,60,0,595,93.75
P9551,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,100,568.7500,1307,122.5,251.5,60,0,595,93.75
P9552,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,100,568.7500,1307,122.5,251.5,60,0,595,93.75
P9553,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,100,568.7500,1307,122.5,251.5,60,0,595,93.75
P9554,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,100,568.7500,1307,122.5,251.5,60,0,595,93.75
P9555,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,100,568.7500,1307,122.5,251.5,60,0,595,93.75
P9556,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,100,568.7500,1307,122.5,251.5,60,0,595,93.75
P9557,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,100,568.7500,1307,122.5,251.5,60,0,595,93.75
P9558,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,10,2,100,568.7500,1307,122.5,251.5,60,0,595,93.75
P9559,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,100,568.7500,1770,122.5,290.47,60,0,605,112.5
P9560,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,100,568.7500,1770,122.5,290.47,60,0,605,112.5
P9561,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,100,568.7500,1770,122.5,290.47,60,0,605,112.5
P9562,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,100,568.7500,1770,122.5,290.47,60,0,605,112.5
P9563,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,100,568.7500,1770,122.5,290.47,60,0,605,112.5
P9564,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,100,568.7500,1770,122.5,290.47,60,0,605,112.5
P9565,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,100,568.7500,1770,122.5,290.47,60,0,605,112.5
P9566,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,100,568.7500,1770,122.5,290.47,60,0,605,112.5
P9567,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,100,568.7500,1770,122.5,290.47,60,0,605,112.5
P9568,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,100,568.7500,1770,122.5,290.47,60,0,605,112.5
P9569,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,10,2,100,568.7500,1770,122.5,290.47,60,0,605,112.5
P9570,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,0,0,0,0,10,3,1,270.0000,343,0,98,30,60,277,45
P9571,BEELINE,Agile,Cross,45292,0,1,0,0,0,0,0,0,0,0,10,3,1,345.0000,437,0,125,35,76,354,52.5
P9572,BEELINE,Agile,Cross,45292,0,0,1,0,0,0,0,0,0,0,10,3,1,0.0000,5,30,0,0,1,1,7.5
P9573,BEELINE,Agile,Cross,45292,0,0,0,1,0,0,0,0,0,0,10,3,1,0.0000,5,22.5,0,0,1,1,7.5
P9574,BEELINE,Agile,Cross,45292,0,0,0,0,1,0,0,0,0,0,10,3,1,0.0000,5,22.5,0,0,1,1,7.5
P9575,BEELINE,Agile,Cross,45292,0,0,0,0,0,1,0,0,0,0,10,3,1,0.0000,5,34.5,0,0,1,1,7.5
P9576,BEELINE,Agile,Cross,45292,0,0,0,0,0,0,1,0,0,0,10,3,1,0.0000,5,22.5,0,0,1,1,7.5
P9577,BEELINE,Agile,Cross,45292,0,0,0,0,0,0,0,1,0,0,10,3,1,420.0000,530,15,152,45,92,431,67.5
P9578,BEELINE,Agile,Cross,45292,0,0,0,0,0,0,0,0,1,0,10,3,1,0.0000,112,0,46.5,0,13,3,7.5
P9579,BEELINE,Agile,Cross,45292,0,0,0,0,0,0,0,0,0,1,10,3,1,0.0000,51,0,38.97,0,8,2,7.5
P9580,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,0,10,3,1,480.0000,605,0,173,50,105,493,75
P9581,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,0,10,3,1,480.0000,605,0,173,50,105,493,75
P9582,BEELINE,Agile,Cross,45292,1,0,1,0,0,0,0,0,0,0,10,3,1,270.0000,343,30,98,30,60,277,45
P9583,BEELINE,Agile,Cross,45292,1,0,0,1,0,0,0,0,0,0,10,3,1,270.0000,343,22.5,98,30,60,277,45
P9584,BEELINE,Agile,Cross,45292,1,0,0,0,1,0,0,0,0,0,10,3,1,270.0000,343,22.5,98,30,60,277,45
P9585,BEELINE,Agile,Cross,45292,1,0,0,0,0,1,0,0,0,0,10,3,1,270.0000,349,34.5,98,30,60,277,45
P9586,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,1,0,0,0,10,3,1,270.0000,343,22.5,98,30,60,277,45
P9587,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,0,1,0,0,10,3,1,555.0000,699,15,200,60,122,569,90
P9588,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,0,0,1,0,10,3,1,270.0000,676,0,144.5,30,90,284,60
P9589,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,0,0,0,1,10,3,1,270.0000,517,0,136.97,30,77,281,52.5
P9590,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,0,10,3,1,480.0000,605,0,173,50,105,493,75
P9591,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,0,10,3,1,480.0000,605,0,173,50,105,493,75
P9592,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,0,10,3,1,480.0000,605,30,173,50,105,493,75
P9593,BEELINE,Agile,Cross,45292,1,1,0,1,0,0,0,0,0,0,10,3,1,480.0000,605,22.5,173,50,105,493,75
P9594,BEELINE,Agile,Cross,45292,1,1,0,0,1,0,0,0,0,0,10,3,1,480.0000,605,22.5,173,50,105,493,75
P9595,BEELINE,Agile,Cross,45292,1,1,0,0,0,1,0,0,0,0,10,3,1,480.0000,615,34.5,173,50,106,493,75
P9596,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,1,0,0,0,10,3,1,480.0000,605,22.5,173,50,105,493,75
P9597,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,1,0,0,10,3,1,682.5000,859,15,246,70,149,700,105
P9598,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,1,0,10,3,1,480.0000,1110,0,219.5,50,149,503,97.5
P9599,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,1,10,3,1,480.0000,876,0,211.97,50,130,498,90
P9600,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,0,10,3,1,480.0000,605,30,173,50,105,493,75
P9601,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,0,10,3,1,480.0000,605,30,173,50,105,493,75
P9602,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,0,10,3,1,480.0000,605,30,173,50,105,493,75
P9603,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,10,3,1,480.0000,605,52.5,173,50,105,493,75
P9604,BEELINE,Agile,Cross,45292,1,1,1,0,1,0,0,0,0,0,10,3,1,480.0000,605,52.5,173,50,105,493,75
P9605,BEELINE,Agile,Cross,45292,1,1,1,0,0,1,0,0,0,0,10,3,1,480.0000,615,64.5,173,50,106,493,75
P9606,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,1,0,0,0,10,3,1,480.0000,605,52.5,173,50,105,493,75
P9607,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,1,0,0,10,3,1,682.5000,859,45,246,70,149,700,105
P9608,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,1,0,10,3,1,480.0000,1110,30,219.5,50,149,503,97.5
P9609,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,1,10,3,1,480.0000,876,30,211.97,50,130,498,90
P9610,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,10,3,1,480.0000,605,52.5,173,50,105,493,75
P9611,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,10,3,1,480.0000,605,52.5,173,50,105,493,75
P9612,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,10,3,1,480.0000,605,52.5,173,50,105,493,75
P9613,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,10,3,1,480.0000,605,52.5,173,50,105,493,75
P9614,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,0,0,0,10,3,1,480.0000,605,75,173,50,105,493,75
P9615,BEELINE,Agile,Cross,45292,1,1,1,1,0,1,0,0,0,0,10,3,1,480.0000,615,87,173,50,106,493,82.5
P9616,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,1,0,0,0,10,3,1,480.0000,605,75,173,50,105,493,75
P9617,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,1,0,0,10,3,1,682.5000,859,67.5,246,70,149,700,105
P9618,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,1,0,10,3,1,480.0000,1110,52.5,219.5,50,149,503,97.5
